Time,Magnet_145_31_x,Magnet_145_31_y,Magnet_145_31_z,Magnet_149_x,Magnet_149_y,Magnet_149_z,Magnet_154_x,Magnet_154_y,Magnet_154_z,Magnet_157_x,Magnet_157_y,Magnet_157_z,Magnet_158_x,Magnet_158_y,Magnet_158_z,Magnet_159_x,Magnet_159_y,Magnet_159_z,Magnet_161_x,Magnet_161_y,Magnet_161_z,Magnet_165_10_x,Magnet_165_10_y,Magnet_165_10_z,Magnet_165_3_x,Magnet_165_3_y,Magnet_165_3_z,Magnet_165_7_x,Magnet_165_7_y,Magnet_165_7_z,Magnet_169_x,Magnet_169_y,Magnet_169_z,Magnet_181_1_x,Magnet_181_1_y,Magnet_181_1_z,Magnet_187_x,Magnet_187_y,Magnet_187_z,Maj3_Out_x,Maj3_Out_y,Maj3_Out_z,Magnet_145_18_x,Magnet_145_18_y,Magnet_145_18_z,Magnet_148_x,Magnet_148_y,Magnet_148_z,Magnet_155_x,Magnet_155_y,Magnet_155_z,Magnet_165_5_x,Magnet_165_5_y,Magnet_165_5_z,Magnet_166_0_x,Magnet_166_0_y,Magnet_166_0_z,Magnet_166_1_x,Magnet_166_1_y,Magnet_166_1_z,Magnet_167_0_x,Magnet_167_0_y,Magnet_167_0_z,Magnet_167_1_x,Magnet_167_1_y,Magnet_167_1_z,Magnet_171_x,Magnet_171_y,Magnet_171_z,Magnet_181_0_x,Magnet_181_0_y,Magnet_181_0_z,Magnet_186_x,Magnet_186_y,Magnet_186_z,Magnet_188_x,Magnet_188_y,Magnet_188_z,Sum_x,Sum_y,Sum_z,Magnet_145_15_x,Magnet_145_15_y,Magnet_145_15_z,Magnet_145_19_x,Magnet_145_19_y,Magnet_145_19_z,Magnet_145_37_x,Magnet_145_37_y,Magnet_145_37_z,Magnet_145_4_x,Magnet_145_4_y,Magnet_145_4_z,Magnet_145_6_x,Magnet_145_6_y,Magnet_145_6_z,Magnet_165_0_x,Magnet_165_0_y,Magnet_165_0_z,Magnet_165_12_x,Magnet_165_12_y,Magnet_165_12_z,Magnet_165_1_x,Magnet_165_1_y,Magnet_165_1_z,Magnet_165_9_x,Magnet_165_9_y,Magnet_165_9_z,Magnet_170_x,Magnet_170_y,Magnet_170_z,Maj1_Out_x,Maj1_Out_y,Maj1_Out_z,Magnet_145_33_x,Magnet_145_33_y,Magnet_145_33_z,Magnet_145_35_x,Magnet_145_35_y,Magnet_145_35_z,Magnet_145_8_x,Magnet_145_8_y,Magnet_145_8_z,Magnet_145_9_x,Magnet_145_9_y,Magnet_145_9_z,Magnet_147_x,Magnet_147_y,Magnet_147_z,Magnet_165_11_x,Magnet_165_11_y,Magnet_165_11_z,Magnet_165_2_x,Magnet_165_2_y,Magnet_165_2_z,Magnet_165_8_x,Magnet_165_8_y,Magnet_165_8_z,Magnet_168_x,Magnet_168_y,Magnet_168_z,Maj2_Out_x,Maj2_Out_y,Maj2_Out_z,Input_A_1_x,Input_A_1_y,Input_A_1_z,InputA_x,InputA_y,InputA_z,Input_B_1_x,Input_B_1_y,Input_B_1_z,Input_Cin_x,Input_Cin_y,Input_Cin_z,Magnet_189_x,Magnet_189_y,Magnet_189_z,
61.8,0.992902,0.118255,0.0127134,0.931618,-0.363388,-0.00608712,0.849265,0.527926,0.00653262,0.854978,0.518642,0.00480591,0.941159,-0.337947,-0.00340007,0.994302,0.106415,0.0062702,0.991165,0.13262,0.00217643,0.61389,-0.789381,-0.00420171,0.620389,-0.784285,-0.00377791,0.902093,0.430368,0.0318117,0.928721,-0.370736,-0.00567416,0.992376,0.123223,0.00222547,0.982161,-0.187954,-0.00579355,0.74187,-0.670503,-0.00741,0.539902,0.841728,0.000316877,0.563913,0.825833,0.00112023,0.139352,-0.990243,-0.00052549,0.16947,0.985535,0.000792595,0.490906,0.871213,1.43889e-05,0.379709,-0.925106,-0.00033259,0.440518,0.897744,-5.83306e-05,0.202251,-0.979334,-6.42871e-05,0.126526,0.991963,0.000246468,0.273701,-0.961815,-0.000169339,0.170013,0.985442,3.61297e-05,0.208705,0.977979,0.000301926,0.0683193,-0.997664,-8.9443e-05,0.974095,0.226114,-0.00327622,0.998813,-0.0487017,0.000221644,0.997915,-0.064542,0.000353789,0.984093,-0.177631,0.00299148,0.994744,-0.102387,0.000676617,0.998362,-0.0572073,0.000171791,0.999985,0.00552732,-0.000120933,0.999331,-0.0365778,0.000173317,0.998693,-0.0511013,0.000332687,0.997824,-0.065934,-8.87938e-05,0.999844,-0.0176595,-0.000117861,0.999654,0.0263224,9.61315e-05,0.999923,-0.0124311,0.000182889,0.999995,-0.00317057,-4.30773e-05,0.999937,-0.0112555,-0.000350387,0.998832,-0.0483282,-7.00594e-05,0.999784,-0.0207707,-0.000150707,0.99979,-0.0204935,-0.000109998,0.999931,-0.0116315,-0.00172408,1,-0.000909642,0.000318134,0.999985,-0.00544814,-0.000625596,0.251512,-0.967854,-0.00101811,0.177902,-0.984048,-0.000398759,0.129355,0.991598,3.08432e-05,0.0825537,0.996587,0.000214579,0.141183,0.989984,1.37267e-05,
61.9,0.999896,0.0128852,0.00644356,0.952177,-0.3055,-0.00531323,0.883651,0.468101,0.00646181,0.878386,0.477931,0.0044576,0.951652,-0.307163,-0.00301839,0.999827,0.0178573,0.0052751,0.987892,0.155098,-0.00363633,0.649703,-0.760173,-0.00478284,0.647708,-0.761879,-0.00391165,0.999107,0.0309297,0.0287961,0.948989,-0.315269,-0.00508606,0.994638,0.10341,0.00155449,0.990046,-0.140703,-0.00341664,0.823583,-0.567157,-0.00660329,0.54264,0.839966,0.000248982,0.571248,0.820777,0.000876953,0.143813,-0.989605,-0.000468666,0.195076,0.980788,0.000458175,0.490712,0.871322,-0.000196451,0.378911,-0.925433,0.000482885,0.440803,0.897604,-5.78061e-05,0.202907,-0.979198,-2.11528e-05,0.128366,0.991727,8.36818e-05,0.274351,-0.96163,-0.000108365,0.170223,0.985406,3.10731e-05,0.210232,0.977651,0.000145032,0.0799153,-0.996802,-0.000336041,0.964497,0.264063,-0.00393985,0.998675,-0.0514696,0.000236133,0.997614,-0.0690375,0.000400853,0.976757,-0.214313,0.00391627,0.993873,-0.110525,0.000789862,0.998203,-0.0599295,0.000266092,0.999977,0.00678515,-0.0001245,0.999273,-0.0381271,0.000185019,0.998487,-0.0549787,0.000354035,0.998073,-0.0620433,0.000103332,0.999848,-0.0174601,-9.25915e-05,0.999685,0.0250848,6.19943e-05,0.999894,-0.0145496,0.000103673,0.999997,-0.00238754,-1.6222e-05,0.99997,-0.00778192,-0.000230831,0.998863,-0.047682,-3.1131e-05,0.999809,-0.019539,-0.000127331,0.999805,-0.0197659,-0.000114198,0.999995,0.0029095,-0.00142654,0.999996,-0.0027997,0.000288212,0.999998,-0.00172118,-0.000334174,0.258945,-0.965891,-0.000939052,0.180907,-0.9835,-0.000343657,0.129415,0.991591,2.15073e-05,0.083676,0.996493,0.000177716,0.141512,0.989937,1.521e-05,
62,0.999985,0.00422403,-0.00351084,0.966851,-0.255305,-0.00443583,0.913224,0.407411,0.00618908,0.898004,0.439968,0.00407537,0.959785,-0.280724,-0.00257617,0.999492,0.0314049,-0.00536416,0.990933,0.134177,0.00702489,0.684072,-0.729402,-0.00429843,0.682219,-0.731132,-0.00478768,0.999744,-0.0142675,-0.017575,0.96404,-0.265723,-0.00433729,0.996025,0.0890672,0.00119009,0.992461,-0.122563,-0.000185585,0.839922,-0.542686,-0.00478859,0.544431,0.838806,0.000156611,0.576705,0.816952,0.00064431,0.147552,-0.989054,-0.000420453,0.193643,0.981071,0.00161691,0.49023,0.871593,0.000201082,0.379401,-0.925232,-0.000785216,0.440551,0.897728,-6.8821e-05,0.202939,-0.979191,6.77369e-06,0.129363,0.991597,0.000112431,0.274669,-0.961539,-8.55e-05,0.17028,0.985396,2.6636e-05,0.210654,0.977561,2.20246e-05,0.0773699,-0.997002,-0.00106305,0.950992,0.309178,-0.00472444,0.998521,-0.0543636,0.000248429,0.997255,-0.0740488,0.000451324,0.965313,-0.261048,0.00495336,0.992703,-0.12058,0.0010045,0.997994,-0.0633058,0.000244314,0.999966,0.00823193,-0.000146683,0.999208,-0.039788,0.000190076,0.998222,-0.0596067,0.00041492,0.99779,-0.0664433,0.000591544,0.99984,-0.0178869,-5.86218e-05,0.999687,0.0250079,-3.58495e-05,0.999885,-0.0151365,-8.06091e-06,0.999997,-0.00235443,4.14026e-05,0.999966,-0.00821495,0.0002854,0.998863,-0.0476716,3.31009e-05,0.99983,-0.0184399,-0.000108839,0.999824,-0.0187752,-0.000126316,0.999989,0.00459826,0.00107654,0.99999,-0.00444692,0.000248402,0.999999,-0.00156667,0.000175489,0.265432,-0.964129,-0.000836694,0.183284,-0.98306,-0.000288903,0.129421,0.99159,2.90215e-05,0.0843786,0.996434,0.000135498,0.141885,0.989883,1.05008e-05,
62.1,0.999387,0.0349937,0.000371074,0.976921,-0.213573,-0.00354286,0.937361,0.348314,0.00565844,0.914765,0.403969,0.0036604,0.96646,-0.256809,-0.00225737,0.998404,0.0564289,0.00249241,0.996158,0.0875623,-0.0010916,0.720898,-0.693025,-0.00473653,0.722549,-0.691301,-0.00516153,0.98689,0.161384,-0.00168985,0.97461,-0.223883,-0.00346475,0.996959,0.0779222,0.000903246,0.992829,-0.119543,-0.0010118,0.859855,-0.510539,8.7284e-05,0.54585,0.837883,0.00010695,0.580581,0.814202,0.000431229,0.150894,-0.98855,-0.000369884,0.198354,0.98013,-0.000567581,0.491504,0.870876,-0.000219582,0.382437,-0.923982,0.000214343,0.440378,0.897812,-0.000120556,0.202887,-0.979202,2.08946e-05,0.129987,0.991516,6.02393e-05,0.274824,-0.961494,-4.68681e-05,0.170315,0.98539,7.10286e-06,0.210676,0.977556,3.29768e-05,0.0787885,-0.996891,0.00025948,0.933044,0.359726,-0.00514602,0.998352,-0.0573883,0.000267672,0.996818,-0.0797055,0.000524609,0.948801,-0.315823,0.00564153,0.991161,-0.132658,0.00115565,0.997788,-0.0664781,0.000334392,0.99995,0.00995155,-0.000147499,0.999136,-0.0415604,0.000197062,0.997897,-0.0648112,0.000506015,0.996946,-0.078093,0.00078688,0.999833,-0.0182972,-9.36746e-05,0.999675,0.0254843,3.70419e-06,0.999887,-0.0150556,3.02765e-05,0.999997,-0.00235429,-2.54021e-07,0.99996,-0.00888787,-0.000101396,0.998851,-0.0479225,6.75537e-06,0.99985,-0.0173091,-0.000102618,0.999847,-0.0175053,-0.000137103,0.999997,-0.00229316,0.000128201,0.999983,-0.00580538,0.000201184,0.999996,-0.00297273,-2.95365e-05,0.270872,-0.962615,-0.000712626,0.185247,-0.982692,-0.000235046,0.129421,0.99159,2.51545e-05,0.0848659,0.996392,0.000108997,0.142264,0.989829,3.9217e-06,
62.2,0.999994,0.00137865,0.00331547,0.983563,-0.180542,-0.00273783,0.9556,0.294628,0.00481192,0.928537,0.371224,0.00329634,0.971694,-0.236234,-0.00197118,0.999784,0.0207607,0.00061845,0.994214,0.107415,0.00117048,0.754306,-0.656501,-0.00543829,0.753827,-0.657058,-0.00450725,0.999681,0.0198307,0.0156447,0.981594,-0.190963,-0.00262738,0.997582,0.0695021,0.000714425,0.995052,-0.0993395,-0.00186766,0.891686,-0.452513,-0.0113343,0.5467,0.837329,5.66108e-05,0.583075,0.812418,0.00025873,0.153729,-0.988113,-0.000329839,0.205247,0.978708,0.00192776,0.490578,0.871397,3.32184e-05,0.380752,-0.924677,-9.05052e-05,0.440131,0.897934,-7.92261e-05,0.203025,-0.979174,-1.13928e-05,0.13051,0.991447,5.03612e-05,0.274885,-0.961477,-3.47586e-05,0.170309,0.985391,1.6401e-05,0.211175,0.977448,7.57663e-05,0.0818543,-0.996644,-0.000451027,0.911467,0.41134,-0.00528755,0.998154,-0.0607353,0.000296643,0.996265,-0.0863459,0.000620662,0.927262,-0.374365,0.00595033,0.989215,-0.146465,0.00138763,0.997464,-0.0711776,0.000351804,0.999932,0.0116223,-0.000179013,0.99906,-0.0433379,0.000202433,0.997473,-0.0710392,0.000566113,0.996762,-0.0804048,0.000194135,0.999829,-0.0184722,-0.000102653,0.999688,0.0249959,4.2357e-05,0.999872,-0.0160155,6.99017e-05,0.999998,-0.00205359,8.58261e-06,0.999972,-0.00747731,-1.54112e-05,0.998861,-0.0477227,-1.35764e-05,0.999868,-0.0162551,-0.000101329,0.999865,-0.0164177,-0.000131206,0.999995,0.00311918,-0.00071404,0.999976,-0.00685872,0.000155323,0.999999,-0.00167858,-0.000196888,0.275125,-0.961408,-0.000567347,0.18674,-0.982409,-0.000193988,0.129426,0.991589,2.23843e-05,0.085108,0.996372,8.76157e-05,0.142592,0.989782,-1.33669e-05,
62.3,0.999987,0.00457576,-0.0024516,0.987938,-0.154835,-0.00209651,0.968476,0.249076,0.00389691,0.939978,0.341222,0.00287824,0.976003,-0.217749,-0.00170352,0.999111,0.0421374,-0.000992391,0.997199,0.0747785,0.00128137,0.791904,-0.610625,-0.00503153,0.790317,-0.612669,-0.00593257,0.99981,0.0162288,-0.0108253,0.986274,-0.165102,-0.00210645,0.998033,0.0626879,0.000566428,0.99575,-0.0920977,0.000166364,0.918005,-0.396569,0.000556192,0.547397,0.836873,1.93893e-05,0.58451,0.811387,0.000122292,0.156243,-0.987719,-0.000279138,0.211032,0.977479,-0.00014648,0.491115,0.871095,9.09368e-06,0.382951,-0.923769,-6.20988e-05,0.439678,0.898156,-0.000143074,0.202946,-0.97919,2.77368e-05,0.130736,0.991417,5.9717e-05,0.274764,-0.961512,-2.22436e-05,0.170187,0.985412,9.4021e-06,0.211262,0.97743,-1.51398e-05,0.0841819,-0.99645,0.000221955,0.886372,0.462943,-0.00539099,0.997926,-0.0643727,0.000324795,0.995562,-0.094105,0.000727855,0.901916,-0.431873,0.00579385,0.986513,-0.163676,0.00175629,0.997137,-0.075609,0.000457044,0.999905,0.0137875,-0.000199222,0.998978,-0.0452026,0.000199358,0.996924,-0.0783731,0.000724642,0.99598,-0.0895748,0.00108601,0.999826,-0.0186459,-0.00013369,0.999688,0.024987,-2.35662e-05,0.999865,-0.016415,-1.12888e-06,0.999998,-0.00206949,2.088e-05,0.999966,-0.00819816,9.13042e-05,0.998858,-0.0477727,2.515e-05,0.999887,-0.0150292,-9.46333e-05,0.999887,-0.0150157,-0.00015472,0.999995,0.00320284,0.000622096,0.999971,-0.00764695,0.000124425,0.999998,-0.00192249,0.000125184,0.278254,-0.960507,-0.000437204,0.187933,-0.982182,-0.000151494,0.129428,0.991589,2.7695e-05,0.0852396,0.99636,6.78708e-05,0.142752,0.989758,-4.56547e-05,
62.4,0.999972,0.00708253,0.00226346,0.990856,-0.134916,-0.00161321,0.977215,0.212232,0.00304004,0.949275,0.314437,0.0025646,0.979465,-0.201608,-0.00151734,0.999725,0.0234257,0.00143794,0.996652,0.0817646,4.51994e-05,0.824059,-0.566472,-0.00601071,0.826103,-0.563491,-0.0056805,0.998822,0.0478269,0.00817971,0.989524,-0.144357,-0.00161062,0.998356,0.0573178,0.000473498,0.996329,-0.0856012,-0.00126335,0.92835,-0.371632,-0.00744087,0.547799,0.83661,2.6369e-06,0.585144,0.810929,1.86667e-05,0.158401,-0.987375,-0.000249116,0.211853,0.977301,0.0011573,0.490479,0.871453,-0.000121349,0.382086,-0.924127,3.41407e-05,0.439173,0.898402,-0.000146863,0.202884,-0.979203,7.3781e-06,0.13086,0.991401,2.92019e-05,0.274664,-0.96154,-3.55411e-06,0.170115,0.985424,2.46715e-08,0.211352,0.97741,4.567e-05,0.0844463,-0.996428,-0.000232305,0.858926,0.512073,-0.00515818,0.997651,-0.0684947,0.000370959,0.994645,-0.103342,0.000886088,0.873989,-0.485913,0.00565635,0.982881,-0.18423,0.00208309,0.996664,-0.0816083,0.00053028,0.999872,0.0159765,-0.000226181,0.998893,-0.0470384,0.000200844,0.996181,-0.0873045,0.000854931,0.994897,-0.100892,0.000793999,0.999836,-0.0180993,-0.000214794,0.999689,0.02494,3.64093e-05,0.999858,-0.0168522,6.73677e-05,0.999998,-0.00183365,4.27861e-06,0.999973,-0.00735024,-6.02749e-05,0.998856,-0.0478179,-7.67511e-06,0.999904,-0.0138876,-0.000102131,0.999909,-0.0134746,-0.000155902,0.999998,0.00219825,-0.000377208,0.999966,-0.0082453,9.45589e-05,0.999998,-0.00212729,-0.000148766,0.280477,-0.959861,-0.000330438,0.188839,-0.982008,-0.000123928,0.129428,0.991589,2.38494e-05,0.0852551,0.996359,5.89747e-05,0.142699,0.989766,-7.67551e-05,
62.5,0.999998,-0.0014567,-0.00125782,0.99286,-0.119276,-0.00126212,0.98308,0.183159,0.00237052,0.956896,0.290421,0.00221755,0.982306,-0.187278,-0.00131909,0.99943,0.0337692,-0.00053555,0.99786,0.0653843,0.000871813,0.861237,-0.508161,-0.00655325,0.860062,-0.510146,-0.00663962,0.999983,-0.00467871,-0.00361489,0.991746,-0.128215,-0.00130334,0.998595,0.0529831,0.000368552,0.997036,-0.0769332,-4.41365e-05,0.955544,-0.294826,-0.00354847,0.548084,0.836423,-3.5533e-05,0.585146,0.810928,-7.49278e-05,0.160307,-0.987067,-0.00021156,0.218695,0.975793,0.000470012,0.490855,0.871241,-2.24385e-05,0.383174,-0.923676,-8.51475e-05,0.43845,0.898756,-0.000183175,0.202795,-0.979221,2.76382e-05,0.130925,0.991392,1.74396e-05,0.274386,-0.96162,6.66576e-06,0.169921,0.985458,9.49818e-07,0.211471,0.977384,-1.09331e-05,0.0870896,-0.9962,-6.91765e-07,0.829594,0.558343,-0.00511604,0.997319,-0.0731746,0.000423241,0.99341,-0.114611,0.00107925,0.844029,-0.536272,0.00532488,0.977809,-0.209483,0.00267897,0.996108,-0.0881402,0.00060693,0.999822,0.0188623,-0.000268661,0.998807,-0.0488364,0.00018177,0.995158,-0.0982784,0.00109858,0.993905,-0.110231,0.001139,0.999852,-0.0171951,-0.000267607,0.999696,0.0246445,-4.38362e-06,0.999845,-0.0175984,2.51057e-05,0.999998,-0.00176855,1.61544e-05,0.99997,-0.00773527,6.61789e-05,0.998858,-0.0477794,1.68956e-05,0.999923,-0.0124437,-0.000105892,0.99993,-0.0118159,-0.000173601,0.999991,0.004307,0.000262193,0.999962,-0.00866828,7.4121e-05,0.999998,-0.00180073,6.00491e-05,0.28204,-0.959403,-0.000255244,0.189536,-0.981874,-9.43854e-05,0.129425,0.991589,2.63751e-05,0.0852064,0.996363,4.53549e-05,0.142341,0.989818,-0.000134687,
62.6,0.999994,0.00327295,0.00127781,0.994288,-0.106727,-0.00100967,0.987088,0.160167,0.0018526,0.963124,0.269049,0.00196133,0.984654,-0.174511,-0.00117193,0.999757,0.0220568,0.000311859,0.997755,0.0669631,0.000330383,0.893034,-0.449945,-0.00632504,0.896133,-0.443725,-0.00733018,0.999633,0.0269201,0.00302886,0.993396,-0.114735,-0.00105659,0.998777,0.0494418,0.000323899,0.997321,-0.0731475,-0.000799411,0.960579,-0.277989,-0.00322125,0.548247,0.836317,-4.64583e-05,0.584585,0.811333,-0.000160334,0.16198,-0.986794,-0.000190353,0.218376,0.975865,0.000266103,0.490184,0.871619,-0.000119901,0.382648,-0.923894,1.26205e-06,0.437435,0.89925,-0.000228275,0.202593,-0.979263,2.55127e-05,0.130895,0.991396,-1.9397e-05,0.274093,-0.961703,8.97603e-06,0.169711,0.985494,-2.96332e-06,0.211442,0.977391,1.76249e-05,0.087068,-0.996202,2.03557e-05,0.798956,0.601369,-0.00483749,0.996909,-0.0785583,0.00048828,0.991724,-0.128382,0.00134648,0.813008,-0.58223,0.00514013,0.970652,-0.240468,0.00323076,0.995344,-0.0963794,0.000809274,0.999759,0.0219557,-0.00031199,0.998729,-0.0503963,0.000153658,0.993695,-0.112106,0.0013972,0.99176,-0.128103,0.00161172,0.99989,-0.0148275,-0.000443544,0.999699,0.0245367,3.39373e-05,0.999834,-0.0182061,7.25356e-05,0.999999,-0.00154593,1.7261e-05,0.999975,-0.00710949,1.16523e-05,0.998855,-0.047838,-1.18283e-06,0.999939,-0.0110154,-0.00010467,0.999952,-0.00976435,-0.000189642,0.999993,0.00366374,-0.00019157,0.99996,-0.00896793,5.54307e-05,0.999998,-0.00210908,-9.7142e-05,0.283159,-0.959073,-0.000200985,0.190067,-0.981771,-7.51686e-05,0.129426,0.991589,2.32812e-05,0.085114,0.996371,3.99068e-05,0.141556,0.98993,-0.000192553,
62.7,0.999999,-0.000840958,-0.000804197,0.995336,-0.0964675,-0.000824307,0.989877,0.141921,0.00146982,0.96823,0.250056,0.00171113,0.986596,-0.163178,-0.00104845,0.999607,0.0280219,0.000593228,0.998372,0.0570298,0.00015779,0.924779,-0.380413,-0.00839863,0.928037,-0.372398,-0.00818368,0.999993,0.00328082,-0.00163013,0.994589,-0.103882,-0.000869487,0.998911,0.0466457,0.000250398,0.997741,-0.0671732,-4.75144e-05,0.977311,-0.211755,-0.00476783,0.548234,0.836325,-7.28607e-05,0.583405,0.812181,-0.000269541,0.16347,-0.986548,-0.000164842,0.222903,0.97484,0.000612951,0.490227,0.871595,-8.77629e-05,0.383328,-0.923612,8.87384e-06,0.436108,0.899894,-0.000298336,0.202373,-0.979308,4.44302e-05,0.13084,0.991403,-1.53427e-05,0.273712,-0.961812,3.59549e-05,0.169456,0.985538,-1.72536e-05,0.211465,0.977385,-2.17003e-05,0.0887623,-0.996053,-0.000139829,0.767142,0.64146,-0.00474579,0.996394,-0.0848425,0.000572102,0.98932,-0.14575,0.00171203,0.781032,-0.624472,0.00482383,0.960701,-0.277556,0.00396275,0.994344,-0.106202,0.00092005,0.999668,0.0257586,-0.00038874,0.998668,-0.0515906,0.000100012,0.991527,-0.129889,0.0018348,0.989578,-0.14399,0.00164697,0.999934,-0.0114841,-0.000567754,0.999707,0.024197,8.5267e-06,0.999816,-0.0191758,5.37209e-05,0.999999,-0.00143986,1.2463e-05,0.999973,-0.00733592,-9.18785e-06,0.998855,-0.0478311,1.37365e-05,0.999956,-0.00934993,-0.000127308,0.999971,-0.00758799,-0.000206448,0.999988,0.00498263,0.000137342,0.999958,-0.0091478,3.92982e-05,0.999998,-0.00196991,3.51769e-05,0.283969,-0.958833,-0.000163084,0.190457,-0.981696,-5.77236e-05,0.129423,0.99159,2.52449e-05,0.0849739,0.996383,3.34859e-05,0.140246,0.990117,-0.000278142,
62.8,0.999999,-0.000566382,0.000829642,0.996131,-0.087876,-0.000686656,0.991876,0.127205,0.00117962,0.972452,0.2331,0.00150569,0.988225,-0.153005,-0.000929395,0.999747,0.022474,-0.000500224,0.998406,0.0564382,0.000763452,0.955597,-0.294563,-0.00821537,0.960045,-0.279666,-0.0100496,0.999917,0.0128403,0.00122296,0.995517,-0.0945758,-0.000738017,0.999007,0.0445605,0.00020189,0.998001,-0.0631956,-0.000571605,0.981438,-0.19177,-0.00217067,0.548145,0.836383,-0.000101785,0.581501,0.813546,-0.000397001,0.16482,-0.986324,-0.000148017,0.222278,0.974983,0.00012657,0.489489,0.87201,-0.000117812,0.382976,-0.923758,-3.98052e-05,0.434131,0.90085,-0.000396081,0.201959,-0.979394,4.66875e-05,0.130608,0.991434,-5.07909e-05,0.273152,-0.961971,3.92572e-05,0.169057,0.985606,-1.93008e-05,0.211362,0.977408,2.21619e-06,0.0885292,-0.996074,4.52139e-06,0.734764,0.678308,-0.0045652,0.995742,-0.0921777,0.000678924,0.98582,-0.167792,0.00221228,0.748476,-0.663146,0.00465991,0.947067,-0.321002,0.00460017,0.992974,-0.118327,0.00124527,0.999535,0.0304729,-0.000468705,0.998652,-0.0518967,-2.36861e-05,0.988189,-0.153221,0.00247478,0.985433,-0.170044,0.00272467,0.999985,-0.00545506,-0.00087278,0.999715,0.0238821,3.99096e-05,0.999794,-0.020279,0.000101355,0.999999,-0.00131045,3.6658e-05,0.999976,-0.00699811,6.71513e-05,0.998854,-0.0478582,1.9754e-06,0.999973,-0.00729455,-0.000127718,0.999988,-0.00479135,-0.000240056,0.999984,0.00572587,-0.00015769,0.999957,-0.00922611,2.33777e-05,0.999998,-0.00205356,-7.30082e-05,0.284569,-0.958655,-0.000135389,0.190746,-0.981639,-4.30264e-05,0.129419,0.99159,2.34631e-05,0.0848174,0.996397,2.75448e-05,0.138252,0.990397,-0.00036372,
62.9,1,0.000205946,-0.000295371,0.99675,-0.0805499,-0.000583343,0.993338,0.115233,0.000960734,0.975949,0.217993,0.00132842,0.989601,-0.143838,-0.000838339,0.999757,0.0220395,0.00064166,0.998655,0.0518473,-0.000188277,0.976862,-0.213714,-0.00824302,0.984629,-0.174322,-0.0108103,0.999935,0.0113675,-0.000251222,0.996231,-0.0867379,-0.000628874,0.999084,0.0427887,0.000176436,0.998209,-0.0598259,-0.000140785,0.990058,-0.140622,-0.00333942,0.547857,0.836572,-0.000122766,0.578559,0.81564,-0.000588384,0.166043,-0.986119,-0.000132081,0.224526,0.974468,0.000280411,0.488978,0.872296,-0.000206919,0.383274,-0.923635,0.000105601,0.4313,0.902209,-0.000565341,0.201358,-0.979518,8.74552e-05,0.130276,0.991478,-5.20771e-05,0.272653,-0.962113,4.10967e-05,0.168688,0.98567,-2.10498e-05,0.211175,0.977448,-3.61159e-05,0.0893473,-0.996001,-4.74818e-06,0.701467,0.712688,-0.00439372,0.994891,-0.100951,0.000808659,0.980503,-0.196481,0.00292324,0.715681,-0.698413,0.00444982,0.929318,-0.369246,0.00509886,0.99099,-0.133924,0.00156208,0.999359,0.0358052,-0.000540059,0.998713,-0.0507267,-0.000195019,0.98281,-0.184589,0.00336544,0.979832,-0.199802,0.00295941,0.999995,0.00299997,-0.00114916,0.999724,0.0234812,2.61717e-05,0.999764,-0.0217076,0.000106566,0.999999,-0.00125424,3.94777e-05,0.999976,-0.00690646,-9.07453e-06,0.998853,-0.0478922,1.02959e-05,0.999986,-0.00536103,-0.000131385,0.999999,-0.00165894,-0.000255729,0.999977,0.00676284,-4.7592e-05,0.999958,-0.00919608,7.86214e-06,0.999998,-0.00217634,4.13719e-06,0.285012,-0.958524,-0.000114738,0.190952,-0.981599,-3.21763e-05,0.129414,0.991591,2.47304e-05,0.0846308,0.996412,2.44921e-05,0.135514,0.990775,-0.000451626,
