Time,A_x,A_y,A_z,B_x,B_y,B_z,C_x,C_y,C_z,Magnet_21_x,Magnet_21_y,Magnet_21_z,Magnet_22_x,Magnet_22_y,Magnet_22_z,Magnet_23_x,Magnet_23_y,Magnet_23_z,Magnet_24_x,Magnet_24_y,Magnet_24_z,Magnet_28_x,Magnet_28_y,Magnet_28_z,Magnet_29_x,Magnet_29_y,Magnet_29_z,Magnet_30_x,Magnet_30_y,Magnet_30_z,Magnet_31_x,Magnet_31_y,Magnet_31_z,Magnet_32_x,Magnet_32_y,Magnet_32_z,out_x,out_y,out_z,
0.5252,0.00521963,-0.999948,-0.00873825,0.103504,-0.994626,-0.00235479,-0.0170087,0.999849,-0.00356815,-0.0527475,0.992762,0.107896,0.488567,0.872192,-0.0241448,0.433651,0.897817,0.0766254,0.427049,0.903575,0.0343523,0.284153,0.95185,-0.115062,0.0743275,0.99643,-0.040045,0.0601399,-0.998178,-0.00494922,0.999906,0.0119455,0.00674393,0.999561,0.0293986,0.00373389,0.999912,0.010065,0.00867688,
0.5353,0.0137052,-0.999882,-0.00699533,0.102396,-0.994741,0.00249911,-0.0196848,0.999805,-0.00146298,0.0860893,0.984802,0.150842,0.446589,0.892968,-0.056281,0.46741,0.884041,0.000303029,0.447246,0.894339,0.0113667,0.160183,0.97908,-0.125474,0.0376356,0.999082,-0.0204471,0.101929,-0.992552,-0.0667098,0.999975,0.00545916,0.00460124,0.99976,0.0204265,0.0079798,0.999955,-0.00261227,0.00907119,
0.5454,0.0184842,-0.999825,-0.00282473,0.0972756,-0.995236,0.00647333,-0.0200611,0.999798,0.000998995,0.242663,0.958394,0.150319,0.37604,0.923188,-0.079481,0.429359,0.900408,-0.0701216,0.44243,0.89668,-0.0148399,0.0380625,0.993511,-0.107174,0.0218111,0.99976,0.00182672,0.194162,-0.975032,-0.107762,0.999991,0.00397702,0.00163284,0.999927,0.00868153,0.00835486,0.999904,-0.0127612,0.00533012,
0.5555,0.0178009,-0.999839,0.00238889,0.0888882,-0.995991,0.0100019,-0.0179017,0.999834,0.0033873,0.372351,0.921363,0.111557,0.287632,0.953692,-0.0879725,0.331857,0.936007,-0.117315,0.411989,0.910318,-0.0398284,-0.0530652,0.996432,-0.0656301,0.0293589,0.999298,0.023253,0.309851,-0.942869,-0.122438,0.999976,0.00694599,-0.000721907,0.999986,-0.000558686,0.00528752,0.999873,-0.0159574,-0.000582439,
0.5656,0.0116912,-0.999908,0.00691223,0.0773255,-0.996917,0.0133404,-0.0134311,0.999896,0.00520652,0.447473,0.8929,0.0499737,0.198968,0.976916,-0.0777576,0.202084,0.971019,-0.12761,0.359382,0.931351,-0.0585561,-0.0940454,0.995489,-0.0125518,0.0587741,0.997455,0.0403611,0.421252,-0.899947,-0.112436,0.999927,0.0120333,-0.00141766,0.999992,-0.00386358,0.000593764,0.99992,-0.0112148,-0.00585828,
0.5757,0.00198889,-0.999955,0.00925701,0.0624981,-0.997914,0.0161846,-0.00740095,0.999955,0.00597297,0.459565,0.887973,-0.0174487,0.131093,0.990138,-0.0494032,0.0814764,0.991932,-0.0971182,0.293265,0.953749,-0.0660233,-0.0798065,0.996053,0.0388623,0.10463,0.993234,0.0503906,0.508617,-0.85681,-0.0847699,0.99987,0.0161467,-0.000258399,0.999994,-0.000840487,-0.00350574,0.999966,-0.0011838,-0.0081743,
0.5858,-0.00826697,-0.999928,0.00866584,0.0449542,-0.998835,0.0175693,-0.00108121,0.999985,0.00532851,0.412058,0.907989,-0.0759274,0.101578,0.994788,-0.00890704,0.01102,0.999275,-0.0364301,0.227504,0.971999,-0.05882,-0.0178865,0.996838,0.0774277,0.158629,0.985969,0.0519726,0.56309,-0.824999,-0.0480238,0.999857,0.016803,0.00200147,0.999966,0.00616506,-0.00540497,0.999934,0.00930295,-0.00670149,
0.5959,-0.0158229,-0.999861,0.00532744,0.0266471,-0.999515,0.016142,0.00391535,0.999987,0.00320616,0.31739,0.941587,-0.112594,0.118489,0.99237,0.0341018,0.0129305,0.999369,0.0330846,0.178479,0.98325,-0.0369431,0.0744205,0.992602,0.0959312,0.211486,0.976326,0.0454013,0.583849,-0.811805,-0.00964584,0.999904,0.0132409,0.00401975,0.999898,0.0135189,-0.00471039,0.999876,0.0155539,-0.0023609,
0.606,-0.0182584,-0.999833,0.000288205,0.0111913,-0.999879,0.0107698,0.00603371,0.999982,-3.00869e-05,0.199534,0.972773,-0.11789,0.177958,0.981588,0.0694052,0.0829845,0.992653,0.0880556,0.160152,0.987082,-0.00454684,0.174351,0.980326,0.0925321,0.254884,0.966432,0.0322883,0.57407,-0.818432,0.0247631,0.999967,0.00675998,0.00451908,0.999834,0.0180879,-0.00221107,0.999882,0.0150948,0.00272367,
0.6161,-0.014749,-0.999879,-0.00488049,0.00326966,-0.999994,0.00126825,0.00431196,0.999984,-0.00358078,0.0921446,0.991663,-0.090082,0.265462,0.959979,0.0892778,0.193647,0.974706,0.111578,0.179337,0.983298,0.0310226,0.260192,0.962953,0.0708639,0.282726,0.959084,0.0149448,0.538898,-0.84082,0.0510897,0.999996,0.000141481,0.00289945,0.999828,0.0185192,0.000670823,0.999943,0.00859057,0.00626146,
0.6262,-0.00632359,-0.999943,-0.00856331,0.0072076,-0.999913,-0.0110818,-0.00115667,0.999979,-0.00639801,0.0272249,0.998909,-0.0379395,0.360747,0.928233,0.0908062,0.305974,0.946853,0.0992469,0.233303,0.970463,0.0614079,0.317038,0.947649,0.0380604,0.291558,0.956545,-0.00404642,0.485444,-0.871741,0.066424,0.999994,-0.00356848,-0.000478535,0.999876,0.0155144,0.00262115,0.999977,-0.000692457,0.00681634,
0.6363,0.00445043,-0.999944,-0.00960482,0.0251507,-0.999406,-0.023544,-0.0090705,0.999931,-0.00753095,0.0224793,0.999499,0.0222594,0.444885,0.892346,0.0761313,0.386517,0.920376,0.0592736,0.310522,0.947212,0.0797848,0.33852,0.940957,0.00204768,0.280597,0.959574,-0.021977,0.423197,-0.903382,0.0693208,0.999987,-0.00235585,-0.00445176,0.999933,0.0111378,0.00299907,0.999954,-0.00852132,0.00436473,
0.6464,0.0142634,-0.999869,-0.00767588,0.0555876,-0.997921,-0.0326037,-0.0172167,0.999831,-0.0064911,0.0761805,0.994435,0.0727671,0.50538,0.861424,0.0503859,0.417619,0.908599,0.00647394,0.394541,0.915134,0.0828706,0.325371,0.945107,-0.0301189,0.251789,0.967108,-0.0361199,0.363278,-0.929723,0.060364,0.999964,0.00393713,-0.00755181,0.999969,0.00763374,0.00199637,0.999933,-0.0116153,0.000187916,
0.6565,0.020093,-0.999792,-0.00337405,0.0930026,-0.995045,-0.0351544,-0.0231439,0.999726,-0.00346216,0.169152,0.980509,0.0999455,0.536738,0.843531,0.0191918,0.396712,0.9169,-0.0437562,0.469473,0.880054,0.0714183,0.283743,0.957445,-0.0528154,0.209919,0.976726,-0.0440429,0.316143,-0.947764,0.0423991,0.999871,0.0135578,-0.00859538,0.99998,0.00637661,0.000387735,0.999952,-0.00898541,-0.00379291,
0.6666,0.0201382,-0.999795,0.00196867,0.129089,-0.991188,-0.0297168,-0.0249507,0.999688,0.000731261,0.272092,0.957228,0.0983865,0.538221,0.842711,-0.0125161,0.332805,0.939759,-0.0780671,0.52412,0.850233,0.049008,0.224303,0.972523,-0.062341,0.162343,0.985746,-0.0441605,0.288812,-0.957178,0.0199643,0.999698,0.0235074,-0.00711845,0.999972,0.00741247,-0.000939759,0.99998,-0.00216701,-0.00589711,
0.6767,0.014366,-0.999874,0.00670377,0.155164,-0.987741,-0.0170881,-0.0219108,0.999748,0.00486261,0.356775,0.931421,0.0718726,0.511914,0.858089,-0.0403427,0.2456,0.965465,-0.0869344,0.552821,0.833054,0.0202278,0.160831,0.985289,-0.057781,0.117895,0.992363,-0.0362947,0.283197,-0.95906,-0.00195627,0.999525,0.030615,-0.00351655,0.999952,0.00969718,-0.0014215,0.99997,0.00564839,-0.00537957,
0.6868,0.00451564,-0.999946,0.00938394,0.164739,-0.986337,-0.000126303,-0.0147533,0.999862,0.00766238,0.404928,0.913848,0.0302542,0.462587,0.88454,-0.0600205,0.163056,0.984284,-0.0678004,0.553952,0.832482,-0.0104854,0.107215,0.993367,-0.0415607,0.0850311,0.996137,-0.0219188,0.296263,-0.954912,-0.0192828,0.999467,0.0326193,0.00111428,0.99993,0.0118012,-0.0010216,0.999935,0.0111056,-0.00266252,
0.6969,-0.00644232,-0.999937,0.00921598,0.155254,-0.987726,0.0171276,-0.00551803,0.999951,0.00820499,0.409945,0.911989,-0.0148763,0.398738,0.914562,-0.0677112,0.112791,0.993244,-0.0272939,0.52838,0.848111,-0.0390083,0.0737174,0.997102,-0.0188237,0.0698183,0.997552,-0.00391496,0.321711,-0.946371,-0.0297383,0.999568,0.0289091,0.00535337,0.99992,0.0126766,-0.000155165,0.999926,0.0121108,0.000945977,
0.707,-0.0152275,-0.999864,0.00629427,0.128664,-0.991217,0.0305624,0.00300504,0.999976,0.00622269,0.374578,0.925699,-0.0526631,0.332923,0.94096,-0.0612843,0.111093,0.993595,0.0206574,0.479309,0.87551,-0.0611956,0.0645382,0.997906,0.00427498,0.0745342,0.997119,0.0140652,0.352265,-0.935317,-0.0330413,0.999754,0.0207029,0.0079209,0.999926,0.0121192,0.000592,0.999956,0.00859756,0.00387698,
0.7171,-0.0192552,-0.999813,0.00154392,0.0909747,-0.995164,0.0370353,0.008123,0.999965,0.0022372,0.309615,0.947971,-0.0740948,0.279631,0.959197,-0.0418072,0.156825,0.985794,0.0601392,0.41346,0.907604,-0.072839,0.0776392,0.996729,0.0224482,0.0972314,0.994856,0.0284248,0.381649,-0.923805,-0.0304703,0.999911,0.0106224,0.00808848,0.999942,0.0107498,0.000786572,0.999985,0.00237851,0.00497586,
0.7272,-0.0174036,-0.999842,-0.00358502,0.0508125,-0.99809,0.035142,0.00811638,0.999964,-0.00256145,0.233408,0.969581,-0.0737174,0.250995,0.967888,-0.0139314,0.232754,0.969313,0.0791055,0.342165,0.93699,-0.0705158,0.106358,0.993795,0.0325535,0.132298,0.99054,0.0364333,0.405687,-0.913694,-0.0241023,0.999981,0.00180669,0.00590339,0.999954,0.00958517,0.000356082,0.999985,-0.00376906,0.00394358,
0.7373,-0.01032,-0.999918,-0.00755994,0.0172634,-0.999525,0.0255146,0.00284493,0.999974,-0.00667412,0.168522,0.984328,-0.0519427,0.252729,0.967414,0.0154365,0.313234,0.946833,0.073435,0.280446,0.958395,-0.0531822,0.141892,0.989297,0.0340172,0.17188,0.984429,0.0368397,0.42246,-0.906239,-0.0160679,0.999993,-0.00313004,0.00215172,0.999955,0.0094501,-0.000405093,0.999972,-0.007335,0.00138363,
0.7474,-0.000195922,-0.999958,-0.00921717,-0.00237608,-0.999942,0.0105446,-0.00614971,0.999943,-0.00878163,0.134526,0.990785,-0.0157421,0.282571,0.958433,0.039489,0.374626,0.925966,0.0473468,0.243341,0.969657,-0.0234552,0.175865,0.984003,0.0284653,0.20782,0.977704,0.0301039,0.431827,-0.90192,-0.00805126,0.999994,-0.00293185,-0.0019262,0.999944,0.0105358,-0.00101687,0.999974,-0.00708584,-0.0015279,
0.7575,0.00990871,-0.999918,-0.00810131,-0.0042026,-0.999971,-0.00632212,-0.0161091,0.999837,-0.00818966,0.140874,0.989746,0.0235968,0.331761,0.941836,0.0536597,0.402478,0.915371,0.0103531,0.241008,0.970443,0.0124986,0.202234,0.979157,0.0188092,0.233511,0.972185,0.0181617,0.434724,-0.900563,-0.00109081,0.999985,0.00195987,-0.00506472,0.999924,0.0123124,-0.00107881,0.999988,-0.00345501,-0.00357766,
0.7676,0.0169916,-0.999845,-0.00459188,0.0116695,-0.999702,-0.0214288,-0.0239403,0.999701,-0.0050624,0.184,0.981416,0.0544661,0.388562,0.91968,0.0566443,0.392925,0.919189,-0.026486,0.275121,0.96028,0.0465826,0.218118,0.975888,0.00818946,0.245101,0.96949,0.0038514,0.43252,-0.901614,0.00438095,0.999933,0.00965889,-0.00638947,0.999904,0.0138194,-0.000483684,0.99999,0.00178844,-0.0040148,
0.7777,0.0190002,-0.999819,0.000223683,0.0413776,-0.998641,-0.031682,-0.0272048,0.99963,-0.000366406,0.249434,0.965947,0.0687632,0.442083,0.895577,0.0500349,0.351376,0.93473,-0.0530607,0.338125,0.938402,0.0712219,0.223592,0.974683,-0.000848311,0.241894,0.970254,-0.00976159,0.42657,-0.904416,0.00835904,0.99983,0.0175553,-0.00567432,0.999899,0.014171,0.000523769,0.999976,0.0063859,-0.00281249,
0.7878,0.0154214,-0.999869,0.00488822,0.0783025,-0.996309,-0.0351649,-0.0248857,0.99968,0.0044394,0.317697,0.94602,0.0641513,0.484742,0.873873,0.0370229,0.29133,0.954607,-0.0620726,0.415805,0.905776,0.0817037,0.220865,0.975281,-0.00679044,0.226135,0.973891,-0.019992,0.417996,-0.908382,0.0110396,0.999725,0.0232216,-0.00335946,0.999914,0.0130197,0.00146544,0.999963,0.00855222,-0.000607999,
0.7979,0.00740339,-0.99994,0.00801866,0.114629,-0.992908,-0.0315143,-0.017704,0.999812,0.00785795,0.371257,0.927492,0.0438971,0.512779,0.858263,0.0210512,0.232059,0.971357,-0.0511363,0.492299,0.866984,0.0773275,0.213225,0.97696,-0.00923904,0.202374,0.978989,-0.0250227,0.407667,-0.913044,0.0126144,0.999683,0.0251764,-0.000344645,0.99994,0.0107527,0.00186247,0.999969,0.00765033,0.00162078,
0.808,-0.00261792,-0.999959,0.00872208,0.14317,-0.989454,-0.0219565,-0.00790272,0.99993,0.00881793,0.399055,0.916808,0.0147471,0.525488,0.850786,0.00504495,0.19309,0.980884,-0.0241494,0.554978,0.829642,0.0607707,0.204014,0.978929,-0.00872893,0.176459,0.984009,-0.0242397,0.396338,-0.91801,0.0131397,0.999727,0.0232606,0.00234953,0.999964,0.00833327,0.00146748,0.999986,0.00433372,0.00298298,
0.8181,-0.0116703,-0.999908,0.00685457,0.158951,-0.987246,-0.00895163,0.00144431,0.999974,0.00701349,0.397421,0.917506,-0.0154715,0.524201,0.851549,-0.00876266,0.187055,0.982301,0.00972325,0.596574,0.801735,0.0363405,0.195829,0.980617,-0.00637282,0.154236,0.987864,-0.018338,0.38485,-0.922894,0.0125122,0.99982,0.0185424,0.00392221,0.999976,0.00686833,0.000387736,0.999995,0.00015524,0.00302289,
0.8282,-0.0171429,-0.999848,0.00304078,0.160131,-0.987086,0.00445574,0.00739795,0.999968,0.00301047,0.36922,0.928506,-0.0394194,0.511618,0.859008,-0.0187523,0.21501,0.975816,0.0394215,0.614402,0.788948,0.00845197,0.190087,0.981761,-0.00344538,0.140201,0.990081,-0.00912241,0.374274,-0.927258,0.0105583,0.999909,0.0128423,0.00401951,0.999974,0.00710569,-0.000954466,0.999993,-0.00314407,0.00185691,
0.8383,-0.0175479,-0.999845,-0.0015421,0.148121,-0.988849,0.0153956,0.00809058,0.999965,-0.00192616,0.32306,0.944986,-0.051319,0.491467,0.870568,-0.023906,0.266671,0.962157,0.0560346,0.608564,0.793278,-0.0189536,0.187,0.982359,-0.00101507,0.136515,0.990638,0.000976286,0.365916,-0.93062,0.0071934,0.999963,0.00807788,0.00278935,0.999957,0.00908908,-0.00200247,0.999991,-0.00434725,6.75503e-05,
0.8484,-0.0129223,-0.999901,-0.00553262,0.126971,-0.991666,0.0218584,0.00332475,0.999975,-0.00623621,0.272176,0.961039,-0.0482103,0.468191,0.883303,-0.023948,0.325143,0.944023,0.055696,0.580911,0.812869,-0.0422689,0.185884,0.982572,0.000298399,0.14267,0.989724,0.00954042,0.361131,-0.932512,0.00258596,0.999984,0.00566231,0.000772549,0.999924,0.0121204,-0.00230428,0.999994,-0.00318995,-0.00157672,
0.8585,-0.00476819,-0.999958,-0.00778664,0.102164,-0.994498,0.0231383,-0.00536888,0.999949,-0.00856891,0.231581,0.972317,-0.031141,0.446364,0.894639,-0.0195027,0.373576,0.926729,0.0401762,0.535356,0.842633,-0.0579936,0.185652,0.982615,0.000403497,0.155885,0.987665,0.01477,0.360989,-0.932566,-0.00275227,0.99998,0.00613164,-0.00131019,0.999885,0.0150402,-0.00170536,0.999997,-0.000365519,-0.00244519,
0.8686,0.00442875,-0.999961,-0.00769986,0.0790983,-0.996669,0.0198724,-0.0152366,0.99985,-0.00821751,0.21349,0.976931,-0.00526062,0.429855,0.902818,-0.0120341,0.400328,0.916244,0.0153111,0.478924,0.875593,-0.0629994,0.185312,0.98268,-0.000341459,0.172061,0.984958,0.0158783,0.365899,-0.93062,-0.0079976,0.999955,0.0090804,-0.00279589,0.99986,0.0167019,-0.000414999,0.999993,0.00284938,-0.00227873,
0.8787,0.0119519,-0.999914,-0.00536629,0.0617633,-0.997998,0.0136277,-0.0231978,0.999717,-0.00533523,0.223138,0.974545,0.0217281,0.421063,0.907025,-0.00344682,0.40087,0.916065,-0.011341,0.422169,0.904817,-0.0554959,0.184333,0.982863,-0.00131825,0.186978,0.982276,0.0131783,0.375352,-0.926803,-0.0121741,0.999905,0.0133819,-0.00326989,0.999864,0.016438,0.00107832,0.999986,0.00515858,-0.00125136,
0.8888,0.0156509,-0.999876,-0.00153097,0.0520906,-0.998623,0.00621716,-0.0268251,0.99964,-0.00086637,0.25718,0.965443,0.0421664,0.420603,0.907233,0.00451428,0.377529,0.92543,-0.0324265,0.377595,0.925261,-0.0362551,0.182796,0.983149,-0.00188204,0.197358,0.9803,0.00786748,0.387887,-0.921595,-0.0143957,0.999842,0.0175951,-0.00266291,0.999895,0.014327,0.00220345,0.999983,0.0057568,0.000145037,
0.8989,0.0145494,-0.999891,0.00264553,0.0501485,-0.998741,-0.000909671,-0.0250887,0.999678,0.00377015,0.305354,0.950877,0.0509137,0.427596,0.903906,0.0107566,0.338596,0.939981,-0.0422883,0.356081,0.93441,-0.00914665,0.18133,0.983421,-0.0015727,0.201533,0.97948,0.00161568,0.401332,-0.915824,-0.01411,0.999791,0.0204213,-0.00123939,0.999935,0.0111596,0.00253231,0.999989,0.00459192,0.00132783,
0.909,0.0090917,-0.999941,0.00593748,0.0548631,-0.99847,-0.00692908,-0.0186449,0.999801,0.00713237,0.354495,0.933892,0.0466768,0.440319,0.897716,0.0149776,0.296703,0.954198,-0.03839,0.363016,0.931575,0.0196801,0.180869,0.983507,-0.000253425,0.199615,0.979867,-0.00390317,0.413247,-0.910549,-0.011263,0.999778,0.0210776,0.000508957,0.999965,0.00812489,0.00194357,0.999996,0.00230407,0.00186084,
0.9191,0.000971261,-0.999972,0.00741519,0.0647587,-0.997834,-0.0115249,-0.00959877,0.99992,0.00820144,0.392885,0.919038,0.0317792,0.456867,0.889364,0.0174417,0.265524,0.963846,-0.0223286,0.396348,0.917058,0.0437263,0.182312,0.983239,0.00185708,0.193227,0.981126,-0.00741447,0.421433,-0.906837,-0.00633731,0.999808,0.0194868,0.00202641,0.99998,0.0063506,0.000662391,0.999999,-9.87824e-05,0.00160807,
0.9292,-0.00740069,-0.99995,0.00671068,0.0783447,-0.99682,-0.0145809,-0.000825218,0.999977,0.00669066,0.413016,0.910659,0.0108351,0.475536,0.8795,0.0185968,0.255223,0.966882,0.000454984,0.447587,0.892342,0.0582422,0.186193,0.982504,0.00426395,0.184912,0.98272,-0.00830513,0.424389,-0.90548,-0.000263581,0.999864,0.0162455,0.00286191,0.999979,0.0064798,-0.000834095,0.999998,-0.00167296,0.00075334,
0.9393,-0.0136215,-0.999899,0.00410775,0.0941011,-0.995435,-0.0159394,0.00494198,0.999983,0.00312388,0.412347,0.910964,-0.0107357,0.494913,0.86874,0.0187738,0.268809,0.962929,0.0225591,0.505189,0.860816,0.0614827,0.19247,0.981282,0.00635775,0.177386,0.984119,-0.00670461,0.421609,-0.906759,0.00576315,0.999919,0.0124004,0.00279286,0.999962,0.00844576,-0.00200291,0.999998,-0.00189859,-0.00030661,
0.9494,-0.0159964,-0.999872,0.000432307,0.110295,-0.99378,-0.0153825,0.00596501,0.999981,-0.00134204,0.392959,0.919135,-0.0278172,0.5138,0.857719,0.0180956,0.301378,0.952775,0.0373039,0.558481,0.827718,0.0546081,0.200497,0.979665,0.00760271,0.172808,0.98495,-0.00337675,0.413707,-0.910349,0.0105209,0.999957,0.00911541,0.00187166,0.999931,0.0115207,-0.00243777,0.999999,-0.000834687,-0.00113971,
0.9595,-0.0140023,-0.999897,-0.003214,0.12493,-0.992083,-0.0128046,0.00202805,0.999984,-0.00529383,0.36096,0.931869,-0.0364447,0.531139,0.847123,0.0165575,0.342518,0.938618,0.0409477,0.600166,0.798847,0.0405506,0.209178,0.977847,0.00768982,0.172263,0.985051,0.000545853,0.40234,-0.915398,0.013013,0.999973,0.00733641,0.000389307,0.999891,0.0146063,-0.00201097,0.999998,0.000967567,-0.00144969,
0.9696,-0.00839051,-0.999948,-0.00578589,0.135968,-0.990677,-0.00841813,-0.00552969,0.999956,-0.00751444,0.325481,0.944914,-0.0346431,0.545998,0.837667,0.0141544,0.380479,0.924182,0.033518,0.626717,0.778916,0.0227098,0.217251,0.976093,0.00660778,0.175577,0.984458,0.00390838,0.389924,-0.92076,0.0126946,0.999971,0.00754766,-0.00122345,0.999861,0.0166453,-0.000905624,0.999996,0.00273222,-0.00117526,
0.9797,-0.000918254,-0.999978,-0.00659141,0.141765,-0.989896,-0.00283968,-0.0142759,0.999871,-0.00736328,0.296715,0.954687,-0.0231006,0.55762,0.830024,0.010961,0.405949,0.913715,0.0181675,0.637446,0.770484,0.00413782,0.223587,0.974673,0.00461689,0.181513,0.983371,0.00585716,0.379158,-0.925282,0.00962241,0.99995,0.00967316,-0.00252234,0.999855,0.0169949,0.000466563,0.999993,0.00378285,-0.000487227,
0.9898,0.00619564,-0.999966,-0.00547286,0.141495,-0.989934,0.00299621,-0.0214822,0.999757,-0.00496095,0.28305,0.959091,-0.00517965,0.56547,0.824738,0.00714959,0.414076,0.910242,-0.000251184,0.633415,0.773708,-0.0126896,0.227427,0.973793,0.0021481,0.188244,0.982104,0.00604401,0.372416,-0.928055,0.00447451,0.999909,0.013131,-0.00316618,0.999877,0.0156292,0.00162416,0.999993,0.0037922,0.00030337,
0.9999,0.010924,-0.999936,-0.00282822,0.135414,-0.990756,0.00805066,-0.024988,0.999687,-0.00112456,0.288425,0.9574,0.0140293,0.569274,0.822143,0.00297939,0.404814,0.914248,-0.0166016,0.616858,0.786652,-0.0257928,0.228496,0.973545,-0.000327129,0.193945,0.981001,0.00466008,0.371169,-0.928564,-0.00159006,0.999851,0.017009,-0.00299666,0.999912,0.0131112,0.00218858,0.999995,0.00286971,0.000880493,
1.01,0.0120017,-0.999928,0.000525595,0.12483,-0.992112,0.0114298,-0.0238513,0.999711,0.00291338,0.311179,0.949899,0.0293264,0.569054,0.822299,-0.00121003,0.382437,0.923599,-0.0265897,0.591126,0.805878,-0.0336176,0.226989,0.973894,-0.00241074,0.197304,0.98034,0.00230866,0.375611,-0.926749,-0.00720843,0.999792,0.0203087,-0.00206758,0.999944,0.0103591,0.00200777,0.999998,0.00147182,0.00104499,
1.0201,0.0092542,-0.999951,0.00360269,0.111848,-0.993646,0.0125826,-0.0185949,0.99981,0.00590194,0.344935,0.937897,0.0370081,0.565174,0.824957,-0.00499937,0.35452,0.934638,-0.0277057,0.560781,0.827217,-0.0351532,0.22347,0.974703,-0.00384734,0.197818,0.980239,-0.000223303,0.384631,-0.923003,-0.0111513,0.999753,0.0221965,-0.000622964,0.999965,0.00830833,0.00119133,1,0.000189204,0.000778024,
1.0302,0.00360196,-0.999978,0.00553669,0.0989279,-0.995029,0.0113947,-0.0109925,0.999915,0.00695779,0.381022,0.923873,0.0358045,0.558389,0.829542,-0.00789987,0.330134,0.943723,-0.0199421,0.531379,0.846595,-0.0302239,0.218714,0.975778,-0.00454017,0.195825,0.980636,-0.00221376,0.396127,-0.918109,-0.0126173,0.999753,0.0222071,0.000967907,0.999971,0.00759366,5.25527e-05,1,-0.000494082,0.00022858,
1.0403,-0.0032477,-0.999978,0.00582499,0.0884208,-0.99605,0.00817495,-0.00347857,0.999977,0.00582428,0.41125,0.911127,0.0268704,0.54988,0.835191,-0.00939696,0.317216,0.948335,-0.00591857,0.508633,0.860757,-0.0197595,0.213561,0.976919,-0.00452221,0.192293,0.981332,-0.00320088,0.407561,-0.913107,-0.0113988,0.99979,0.020353,0.00230314,0.999965,0.00836105,-0.00101419,1,-0.00037464,-0.000361776,
1.0504,-0.00932166,-0.999947,0.00445951,0.0821584,-0.996613,0.00356582,0.00162609,0.999994,0.00292923,0.429887,0.902788,0.0130559,0.541233,0.840824,-0.00904239,0.319962,0.947379,0.00990098,0.497125,0.86766,-0.00578696,0.208792,0.977952,-0.00390267,0.188468,0.982075,-0.00307875,0.416563,-0.909073,-0.00788532,0.999849,0.0171167,0.00304782,0.999946,0.0102612,-0.00167234,1,0.000421901,-0.00076114,
1.0605,-0.0129574,-0.999914,0.00190776,0.0811662,-0.996699,-0.00158224,0.00282791,0.999996,-0.00077119,0.434458,0.90069,-0.00204241,0.534304,0.845267,-0.00658897,0.337495,0.941053,0.0227264,0.49909,0.866503,0.00898097,0.20506,0.978745,-0.00281388,0.185481,0.982646,-0.00207992,0.42142,-0.906861,-0.0029285,0.999907,0.0133256,0.00301691,0.999919,0.0126103,-0.00174917,0.999998,0.0015229,-0.00083475,
1.0706,-0.0132639,-0.999911,-0.00104524,0.085514,-0.996317,-0.00635088,-0.000107373,0.999992,-0.00410746,0.425701,0.904741,-0.0148898,0.53096,0.847394,-0.00212946,0.36448,0.930758,0.0290491,0.513889,0.857579,0.0218359,0.202864,0.979206,-0.00137904,0.184047,0.982917,-0.000662227,0.42137,-0.906886,0.00237476,0.999948,0.00994125,0.00222013,0.999892,0.0146458,-0.00127619,0.999997,0.00247589,-0.000586149,
1.0807,-0.0103372,-0.99994,-0.00354032,0.0943178,-0.995493,-0.00990522,-0.00612949,0.999963,-0.00606766,0.407152,0.91308,-0.0226388,0.532712,0.846288,0.00382508,0.393323,0.918985,0.0276405,0.5384,0.842129,0.0307471,0.20255,0.979272,0.000291008,0.18431,0.982868,0.000658864,0.416676,-0.909029,0.00692036,0.999969,0.00781732,0.00085716,0.999875,0.015782,-0.000457107,0.999996,0.00292857,-0.000141557,
1.0908,-0.0051825,-0.999975,-0.00489488,0.105907,-0.994308,-0.0116493,-0.0132792,0.999893,-0.00610589,0.384452,0.922841,-0.0236632,0.540335,0.841386,0.0103874,0.416795,0.908789,0.0196159,0.56812,0.822212,0.0347437,0.204296,0.978907,0.00207769,0.185889,0.98257,0.00147923,0.408519,-0.912697,0.00981395,0.999972,0.00748889,-0.000735236,0.999875,0.0157789,0.000417505,0.999996,0.00275247,0.000310423,
1.1009,0.000619011,-0.999988,-0.0047875,0.118159,-0.99293,-0.0113561,-0.0193329,0.999804,-0.00429282,0.364177,0.931156,-0.0179687,0.553616,0.832609,0.0164704,0.42999,0.9028,0.00774962,0.598425,0.800461,0.0339084,0.208098,0.9781,0.00382803,0.188076,0.982153,0.00162525,0.398729,-0.917008,0.0105372,0.999957,0.00904579,-0.00216927,0.99989,0.0147785,0.00107404,0.999998,0.00206971,0.000596278,
1.111,0.00538827,-0.99998,-0.00332808,0.128949,-0.991608,-0.00922605,-0.0225021,0.999746,-0.00126641,0.352199,0.935897,-0.00726903,0.57135,0.820437,0.0210444,0.431178,0.902256,-0.0044931,0.62551,0.779673,0.0290863,0.213732,0.976878,0.00534261,0.19012,0.98176,0.00118965,0.389407,-0.921022,0.00903871,0.999922,0.0121192,-0.00310219,0.999912,0.0132131,0.00134103,0.999999,0.00118317,0.000621402,
